38169,17031,10376
35089,14609,9764
35296,14392,10066
33321,13690,10662
37424,15574,9952
47269,19126,13236
38030,16523,11367
37192,15527,11281
35033,13859,10112
33685,13939,10567
32054,12326,9579
37764,15255,10959
44336,18516,13473
44493,18894,13007
34296,14543,10384
30671,13015,9108
31158,12941,9428
30601,13341,8835
36267,15904,10306
39975,17197,12156
37426,16750,11062
37817,17642,10552
30879,13963,8887
30097,12974,9188
30216,12976,9153
32925,13992,9533
40938,18423,10300
43463,19734,12554
38654,16694,11581
37424,16809,9785
37990,15003,10678
34922,14946,9895
39889,16439,11506
47507,20802,13057
48426,21319,14327
39922,17765,10907
38184,16375,10520
35176,15598,9870
35585,14617,10593
40282,16154,11176
44853,19849,12826
48981,21596,13420
47580,16840,18733
31698,14294,7557
31478,14737,7691
34425,15268,9230
37829,16386,10125
44255,20047,12219
41413,18535,12273
34846,15916,9824
33071,14995,9080
31622,14046,9292
32376,14767,9144
35945,16617,9893
42213,19911,11724
42946,20786,11841
33928,15603,9404
32179,15208,8207
38077,17247,10565
41844,17773,11271
54154,23408,14085
37489,16535,11154
43532,19387,12041
41538,17733,11615
37355,16207,11067
36049,15364,9602
38210,16040,10500
39895,17973,10561
47405,20900,12743
49594,21449,14272
39058,16797,11996
36831,15331,10123
38095,15743,10642
37478,16331,10417
41847,17606,11735
45660,20407,13203
47784,21606,13760
37547,16789,11275
34138,15573,9543
33376,14682,9415
34195,15124,10089
38441,16996,11052
42624,19049,12382
44192,20209,13094
36126,16756,10082
32955,14962,9649
31593,14382,8900
33587,15266,9175
41478,17326,11499
49150,21982,13985
51541,23473,13705
45257,18550,13099
37658,16895,10360
38279,16354,11015
37798,15973,10877
40137,17880,11556
48104,22056,13254
51961,23442,14452
38324,17958,10572
36449,16097,9825
37351,16109,10869
36055,15527,10769
40762,17023,11228
48436,21426,13259
50540,24198,13405
39112,18190,10484
35245,15956,9503
33707,15929,8427
32516,15362,8422
36963,16338,10480
45080,21062,12577
47596,22447,13820
35093,15643,10580
31295,14187,8651
31967,14070,8832
32076,14387,8540
36251,16343,9151
45236,21273,11377
48517,23319,12995
35885,16223,9144
37955,16305,10186
36590,15825,9203
39619,16222,10409
39270,18059,9859
47487,20994,12589
45248,19898,12134
45762,21191,12774
36169,16508,9278
38102,16348,9603
35693,16385,8895
40286,17203,10077
50103,21581,13142
51340,23552,14305
38071,15918,10455
37425,15805,9943
33645,14209,9327
33998,14737,9459
38689,17192,10495
48279,22322,12856
49979,23160,14179
36145,17236,9632
33518,15753,9238
33497,15098,9629
32967,14610,9187
38680,17432,10013
46636,21638,12286
47613,22462,12610
34262,16259,9332
30615,13677,8387
31270,13952,8352
37677,15726,10941
44376,18782,11330
54687,24286,13622
52895,24729,13932
42474,18511,11484
38855,16163,10763
35887,15797,10148
37819,15862,9959
43595,18486,11322
48787,22084,12528
49704,21329,13998
42240,18473,11422
35681,15336,10176
34248,14786,8157
36353,14546,10253
38422,16249,10286
47813,21764,12670
48964,23087,12973
35302,16005,10116
33104,14988,9083
32411,14342,8946
32770,14111,9326
38021,16117,11153
45006,20049,11592
46179,22632,10916
35092,15588,10108
32319,14858,8704
31267,14253,8751
33232,14598,9189
40514,17112,10320
42743,20376,9895
46994,21945,12814
36457,15531,9746
37997,16052,9959
32102,14266,8918
34675,14421,9225
39621,16243,10509
47341,20676,12764
48411,21942,12438
36915,15020,10320
33374,14992,9092
33338,14410,8878
33242,13137,9034
36195,14592,9988
47342,19806,11793
49755,21637,13557
35735,15127,10366
29174,13774,7636
32160,13316,9433
32365,13261,9213
38357,15181,9561
42793,19932,11792
44925,20838,12072
35140,16056,9741
34222,14937,9596
40124,17095,11632
23631,9570,7855
27581,11537,7928
34212,15088,9194
37782,17216,9885
32016,14449,8775
34818,14823,9739
33732,14174,8501
38029,15020,9694
38187,16666,9141
47025,20202,11449
48415,21101,12379
35408,15260,10135
32913,13856,8471
33690,13767,8780
32159,13802,8838
36343,14612,9747
45975,19364,12133
45133,19713,12663
37522,15479,10823
36130,14188,10523
34123,14306,10049
35454,14753,10397
34756,14594,9375
43488,19940,10986
43011,18996,11666
35522,15417,9754
36612,16026,9970
38752,16522,10625
36227,13841,10755
14,6,4
38377,16365,11906
35378,16025,9527
29964,15043,9165
31893,14669,8884
34127,14779,8740
43059,16248,11162
32651,13364,8845
44737,19054,10408
44340,19624,11081
36693,16455,9856
35306,14421,9332
32685,13572,7928
35944,15418,10507
38936,16242,10043
52880,22922,13158
47369,22216,12633
37986,16206,10526
35122,14058,10190
32231,13001,9539
35856,13371,9309
41790,15800,10858
51146,21380,12764
45533,20852,13106
38340,18004,10685
31988,13383,9010
32684,14241,8769
31779,13937,8657
36307,15102,10132
48927,22843,11836
47832,21845,12719
34389,15839,9645
30446,13872,8158
31349,13768,8512
32466,13798,8896
37639,15904,9741
49104,21394,11933
50831,23506,13014
41714,16618,11700
34928,15146,8943
39340,15372,10894
35424,15456,9311
40193,16905,10350
55040,23210,13611
46893,18660,14149
36804,15566,10266
38513,15574,10540
39353,16325,10835
44584,16963,12668
44222,16856,11836
53715,21848,14363
48337,19238,13392
46152,19231,12115
37702,15249,10341
36545,14555,9904
36436,15306,10102
40392,17114,10826
50857,21348,13282
52081,22538,14663
37328,16269,10415
33981,14616,9459
34068,13943,9842
34615,14517,9492
37649,16346,9897
47887,21546,11575
50915,23157,13376
37259,16232,9963
36536,16297,10842
38458,15415,9902
41459,15621,11396
39325,16095,10158
52322,22022,12495
57218,25224,14155
40562,17148,11603
37727,16083,9786
37032,15544,9091
38267,15835,10648
40887,16275,11066
52711,22515,13113
51421,21937,13466
42035,16858,11882
40117,15051,11659
36606,14807,10478
35009,14196,10170
39652,16664,10756
46181,18900,12210
47825,19421,13428
37360,16541,9973
35475,15581,9826
34786,15141,10341
34003,15228,9305
45611,18694,12235
53863,23787,13595
46360,21296,13336
36041,15482,10303
33857,15319,8322
32359,14352,8828
34681,15601,9306
45536,18922,11852
